uid,age,sex,active_date,limit
736,30,1,2016/2/16,5.292153929
737,45,1,2015/12/18,5.97467729
738,30,2,2016/5/22,5.722768363
739,25,2,2016/5/31,5.97467729
740,25,1,2016/4/28,5.722768363
741,40,1,2016/4/17,6.292054527
742,35,1,2016/5/26,5.97467729
743,45,1,2015/12/18,5.722768363
744,35,1,2016/5/24,6.292054527
745,30,1,2016/1/28,5.97467729
746,35,1,2016/4/13,5.722768363
747,25,1,2016/3/17,5.722768363
748,30,1,2015/12/17,5.722768363
749,50,2,2016/4/19,5.722768363
750,35,1,2016/3/19,5.722768363
751,45,1,2016/5/3,5.292153929
752,35,1,2016/5/6,5.722768363
753,35,1,2016/3/18,5.292153929
754,45,2,2016/2/12,5.292153929
755,50,1,2015/12/20,6.292054527
756,30,1,2016/2/3,5.722768363
757,35,1,2016/6/12,6.292054527
758,45,1,2016/3/14,5.722768363
759,20,1,2016/6/15,5.292153929
760,40,1,2016/1/28,6.292054527
761,30,1,2016/1/29,5.722768363
762,30,1,2016/6/18,6.292054527
763,30,1,2016/3/17,5.292153929
764,25,1,2016/5/2,6.153413856
765,30,2,2016/4/22,6.153413856
766,30,1,2016/1/28,5.292153929
767,35,1,2015/12/2,6.153413856
768,35,1,2016/1/28,5.722768363
769,30,1,2016/4/20,6.292054527
770,30,1,2016/4/20,5.97467729
771,30,1,2016/1/2,6.153413856
772,40,1,2016/2/27,6.292054527
773,35,1,2016/1/28,5.292153929
774,30,1,2016/2/1,6.292054527
775,35,1,2016/1/21,6.292054527
776,35,1,2015/12/17,5.722768363
777,30,1,2016/5/11,6.292054527
778,40,1,2015/12/17,6.292054527
779,35,1,2016/5/5,5.722768363
780,35,1,2015/12/29,6.292054527
781,35,1,2016/5/10,5.97467729
782,30,2,2016/4/27,5.722768363
783,30,1,2016/5/22,5.722768363
784,35,1,2016/1/29,5.722768363
785,40,1,2016/1/13,6.153413856
786,40,1,2015/12/12,6.292054527
787,25,1,2016/3/23,5.292153929
788,30,1,2016/5/29,5.292153929
789,35,2,2015/12/27,6.292054527
790,25,1,2016/6/8,5.292153929
791,30,1,2016/5/3,6.292054527
792,40,1,2016/6/20,6.292054527
793,25,1,2016/2/8,5.722768363
794,35,1,2016/2/28,5.97467729
795,30,1,2016/3/26,5.292153929
796,30,2,2016/4/26,6.153413856
797,25,1,2016/2/16,5.722768363
798,30,1,2016/2/24,5.722768363
799,35,1,2016/2/26,5.97467729
800,35,1,2016/3/16,5.97467729
801,35,1,2016/1/7,6.292054527
802,35,1,2015/12/25,6.292054527
803,35,1,2016/1/9,6.292054527
804,25,1,2016/3/20,5.292153929
805,25,1,2016/6/22,5.97467729
806,30,1,2016/5/6,5.97467729
807,40,1,2015/12/3,6.292054527
808,30,1,2015/12/30,5.722768363
809,35,1,2016/5/6,6.292054527
810,35,1,2016/4/25,5.292153929
811,35,1,2016/1/19,5.292153929
812,30,1,2016/5/14,6.292054527
813,25,1,2015/12/17,6.153413856
814,25,1,2016/6/16,6.292054527
815,45,1,2016/2/16,6.292054527
816,30,1,2015/12/30,5.97467729
817,30,1,2016/3/10,5.722768363
818,40,1,2016/2/19,5.292153929
819,25,1,2016/6/9,5.292153929
820,50,1,2015/12/17,6.153413856
821,25,2,2016/2/5,5.292153929
822,30,1,2016/4/20,5.97467729
823,35,1,2016/3/7,6.292054527
824,30,1,2016/5/27,5.292153929
825,30,1,2016/3/29,5.722768363
826,35,1,2015/12/20,6.153413856
827,35,1,2016/3/29,6.292054527
828,25,1,2016/3/15,5.292153929
829,45,1,2016/3/18,5.97467729
830,40,1,2016/6/30,5.97467729
831,25,2,2016/5/3,5.722768363
832,30,1,2016/4/14,6.153413856
833,30,1,2016/2/12,6.153413856
834,30,1,2016/1/28,5.292153929
835,30,2,2016/6/8,5.722768363
836,25,1,2016/2/16,5.292153929
837,35,1,2016/4/14,6.292054527
838,35,1,2016/1/29,6.292054527
839,35,1,2015/12/17,5.722768363
840,40,1,2015/12/16,5.722768363
841,35,1,2016/6/20,6.153413856
842,30,1,2016/5/23,5.722768363
843,40,1,2016/2/10,6.292054527
844,30,2,2016/5/3,5.97467729
845,35,2,2016/5/6,6.153413856
846,25,1,2016/4/27,5.292153929
847,50,1,2015/12/2,6.292054527
848,30,1,2016/5/10,5.292153929
849,25,2,2016/3/7,6.153413856
850,30,1,2016/4/13,6.292054527
851,30,1,2016/4/15,5.722768363
852,40,1,2016/3/29,5.292153929
853,30,1,2016/4/26,6.292054527
854,35,1,2016/5/19,5.97467729
855,35,1,2015/12/31,5.97467729
856,35,1,2015/12/7,5.292153929
857,25,1,2016/2/10,5.292153929
858,25,1,2016/4/20,5.292153929
859,30,1,2016/5/4,5.722768363
860,25,1,2016/3/8,5.292153929
861,35,1,2016/4/19,5.97467729
862,35,1,2016/3/24,6.153413856
863,30,1,2016/4/20,5.97467729
864,30,1,2015/12/31,6.292054527
865,30,2,2016/4/21,5.97467729
866,35,1,2016/3/22,6.153413856
867,30,1,2016/3/2,5.292153929
868,50,1,2016/2/18,6.153413856
869,25,1,2016/3/10,6.292054527
870,25,1,2016/6/16,6.292054527
871,40,1,2015/12/12,6.292054527
872,45,1,2016/2/7,6.292054527
873,35,1,2015/12/17,6.292054527
874,25,1,2016/3/28,5.722768363
875,30,1,2016/6/24,5.292153929
876,35,1,2015/12/17,6.292054527
877,30,1,2016/5/29,5.97467729
878,35,1,2016/6/15,6.292054527
879,30,1,2016/1/4,6.292054527
880,25,1,2016/5/28,5.292153929
881,30,1,2016/1/29,5.722768363
882,35,1,2015/12/6,5.292153929
883,40,1,2016/5/17,6.153413856
884,25,1,2016/3/15,5.97467729
885,50,1,2016/5/21,5.722768363
886,30,2,2016/6/19,5.722768363
887,35,1,2016/2/29,6.153413856
888,40,2,2016/2/14,6.292054527
889,40,1,2016/6/5,5.722768363
890,40,1,2016/3/2,5.97467729
891,40,1,2016/3/13,6.292054527
892,45,1,2016/2/16,6.292054527
893,30,1,2016/2/20,5.97467729
894,40,2,2015/12/31,6.292054527
895,30,1,2016/6/24,5.97467729
896,30,1,2016/5/22,5.722768363
897,30,1,2016/6/19,6.153413856
898,25,1,2016/4/27,5.722768363
899,35,1,2016/2/15,6.292054527
900,40,1,2016/6/21,6.292054527
901,35,2,2016/4/24,6.292054527
902,35,1,2016/2/5,5.722768363
903,30,1,2016/6/1,5.292153929
904,40,1,2016/1/29,5.292153929
905,30,1,2016/4/20,6.292054527
906,35,1,2016/1/13,5.97467729
907,35,1,2016/6/1,5.722768363
908,40,1,2016/3/28,5.97467729
909,25,1,2015/12/23,5.722768363
910,30,1,2016/6/18,6.292054527
911,35,1,2016/6/10,5.97467729
912,30,1,2016/5/15,6.153413856
913,30,1,2015/12/17,5.722768363
914,40,1,2016/3/29,5.292153929
915,35,1,2016/4/20,5.292153929
916,30,2,2016/4/22,5.722768363
917,35,1,2016/5/8,6.153413856
918,30,1,2015/12/7,6.153413856
919,35,1,2016/3/19,6.153413856
920,40,1,2016/6/16,6.292054527
921,45,1,2016/5/13,6.292054527
922,35,1,2016/2/1,6.292054527
923,35,1,2016/4/19,5.722768363
924,40,2,2016/1/3,6.292054527
925,35,1,2016/2/24,5.722768363
926,35,1,2015/12/30,6.292054527
927,40,1,2015/12/3,5.722768363
928,30,1,2016/5/10,5.292153929
929,25,1,2016/3/14,5.292153929
930,35,1,2016/3/10,6.292054527
931,50,1,2016/2/4,6.292054527
932,25,1,2016/1/29,5.292153929
933,30,1,2016/3/18,5.97467729
934,30,2,2016/2/16,6.292054527
935,35,1,2016/3/26,6.292054527
936,30,1,2016/5/9,6.292054527
937,30,1,2016/6/22,6.292054527
938,35,2,2016/4/28,5.292153929
939,30,1,2016/3/16,5.292153929
940,40,1,2015/12/30,5.722768363
941,35,1,2016/6/14,6.292054527
942,35,1,2016/5/15,5.722768363
943,30,1,2016/6/17,6.292054527
944,35,1,2016/3/29,5.722768363
945,35,1,2016/4/16,5.97467729
946,25,2,2016/3/17,6.292054527
947,35,1,2016/2/16,5.292153929
948,30,1,2016/2/26,5.97467729
949,30,1,2015/12/11,5.722768363
950,30,1,2016/5/8,6.292054527
951,30,1,2016/1/28,5.722768363
952,35,1,2015/12/5,6.153413856
953,35,1,2015/12/23,5.97467729
954,35,1,2016/5/3,6.153413856
955,35,1,2016/2/16,5.292153929
956,25,2,2016/4/26,5.722768363
957,40,1,2016/1/29,6.292054527
958,35,1,2016/3/17,5.292153929
959,30,1,2016/4/20,5.292153929
960,35,1,2016/3/17,5.722768363
961,35,1,2016/2/1,5.97467729
962,25,1,2016/5/9,6.153413856
963,30,1,2016/4/15,6.292054527
964,30,1,2015/12/16,5.292153929
965,30,1,2016/4/9,5.722768363
966,30,1,2016/1/27,5.722768363
967,25,1,2016/6/7,5.292153929
968,35,1,2016/2/2,5.97467729
969,25,1,2016/4/13,5.722768363
970,40,1,2016/4/2,5.722768363
971,35,1,2016/4/19,6.292054527
972,30,1,2015/12/29,5.722768363
973,35,1,2016/6/20,6.292054527
974,25,1,2016/5/21,6.153413856
975,30,1,2016/3/25,5.97467729
976,35,1,2016/1/2,6.153413856
977,40,1,2016/5/22,5.722768363
978,25,1,2016/5/1,5.292153929
979,35,1,2016/5/1,5.722768363
980,40,1,2016/2/12,5.722768363
981,25,1,2016/5/27,5.292153929
982,30,1,2015/12/17,5.97467729
983,25,1,2015/12/29,6.153413856
984,40,1,2016/1/12,5.722768363
985,30,1,2016/1/28,5.292153929
986,30,1,2016/1/28,5.97467729
987,35,1,2016/2/16,5.722768363
988,30,1,2016/1/6,5.97467729
989,40,1,2016/1/27,6.292054527
990,30,1,2016/4/16,5.292153929
991,30,1,2016/5/12,6.292054527
992,35,1,2016/4/26,6.153413856
993,45,1,2015/12/5,6.292054527
994,25,1,2016/3/17,5.722768363
995,30,1,2016/3/14,5.292153929
996,30,1,2016/3/6,5.97467729
997,35,1,2016/4/24,6.292054527
998,30,1,2016/4/2,5.97467729
999,35,1,2015/12/30,6.292054527
1000,50,1,2015/12/17,6.292054527
1001,35,1,2016/4/14,6.292054527
1002,30,1,2016/1/14,5.292153929
1003,50,1,2016/3/24,6.292054527
1004,30,1,2016/5/10,6.153413856
1005,25,1,2015/12/2,6.292054527
1006,30,1,2016/2/17,6.292054527
1007,40,2,2016/6/13,5.97467729
1008,30,1,2015/12/5,6.153413856
1009,35,1,2016/6/19,5.722768363
1010,25,1,2015/12/17,5.97467729
1011,35,1,2016/5/21,5.722768363
1012,35,1,2016/2/16,6.292054527
1013,25,1,2016/5/6,5.292153929
1014,40,1,2016/1/30,5.97467729
1015,40,1,2015/12/22,6.292054527
1016,25,1,2016/5/7,5.292153929
1017,35,2,2016/6/15,6.292054527
1018,30,2,2016/5/30,6.292054527
1019,30,1,2016/6/13,6.292054527
1020,40,1,2016/6/16,6.292054527
1021,30,2,2016/6/5,5.722768363
1022,25,1,2015/12/17,6.153413856
1023,35,1,2016/5/30,6.153413856
1024,40,1,2016/3/31,5.722768363
1025,35,1,2016/2/10,5.722768363
1026,25,1,2016/1/27,5.292153929
1027,35,1,2016/6/17,5.292153929
1028,25,1,2016/1/23,5.97467729
1029,30,1,2016/1/2,6.153413856
1030,35,1,2016/2/1,5.292153929
1031,35,1,2015/12/2,6.292054527
1032,40,1,2016/6/18,6.292054527
1033,35,1,2016/4/20,6.292054527
1034,35,1,2016/2/23,6.153413856
1035,45,1,2016/3/16,5.97467729
1036,35,1,2016/1/28,6.153413856
1037,25,1,2016/5/28,5.292153929
1038,40,1,2015/12/5,6.292054527
1039,25,1,2016/3/20,5.97467729
1040,40,1,2016/3/24,5.292153929
1041,25,2,2015/12/17,5.97467729
1042,35,1,2016/1/6,6.292054527
1043,25,1,2016/2/3,5.722768363
1044,30,1,2016/5/28,5.97467729
1045,40,1,2016/3/11,5.292153929
1046,30,1,2015/12/31,6.292054527
1047,30,1,2016/1/12,5.722768363
1048,35,2,2016/6/1,5.97467729
1049,30,1,2016/1/28,6.153413856
1050,30,1,2016/6/27,5.97467729
1051,30,2,2016/3/10,5.292153929
1052,40,1,2016/1/12,5.722768363
1053,30,1,2015/12/17,5.97467729
1054,35,1,2016/4/7,5.97467729
1055,40,1,2015/12/22,6.292054527
1056,25,1,2016/6/16,5.722768363
1057,35,1,2016/1/4,6.292054527
1058,35,1,2016/4/15,5.97467729
1059,30,1,2015/12/2,5.722768363
1060,25,1,2016/4/4,5.292153929
1061,25,1,2016/6/6,5.292153929
1062,40,1,2016/4/30,6.292054527
1063,35,1,2016/2/2,6.153413856
1064,40,1,2016/3/18,6.292054527
1065,30,1,2016/3/22,5.292153929
1066,30,1,2016/5/1,6.292054527
1067,25,1,2016/1/28,5.97467729
1068,35,1,2015/12/21,5.722768363
1069,25,1,2016/5/31,6.292054527
1070,35,1,2016/4/6,5.97467729
1071,25,1,2016/3/12,5.722768363
1072,30,1,2015/12/2,6.292054527
1073,40,1,2016/2/16,5.97467729
1074,35,1,2016/6/5,5.292153929
1075,35,2,2016/3/23,6.153413856
1076,25,1,2016/1/31,5.97467729
1077,35,1,2016/2/5,5.292153929
1078,35,1,2015/12/15,6.292054527
1079,30,1,2015/12/17,6.292054527
1080,30,2,2016/3/23,5.292153929
1081,35,1,2016/6/4,6.292054527
1082,35,2,2016/6/21,6.153413856
1083,35,1,2016/5/9,6.292054527
1084,25,1,2016/6/8,6.292054527
1085,40,1,2016/3/27,5.97467729
1086,30,1,2016/6/13,6.292054527
1087,35,1,2015/12/16,6.292054527
1088,30,1,2016/5/21,5.292153929
1089,35,2,2016/2/11,5.292153929
1090,35,1,2015/12/17,6.292054527
1091,40,1,2016/3/13,6.153413856
1092,30,1,2016/5/18,6.292054527
1093,30,1,2015/12/27,5.97467729
1094,35,1,2015/12/30,6.153413856
1095,35,1,2016/6/28,6.292054527
1096,30,2,2016/5/9,5.97467729
1097,30,1,2016/1/28,5.722768363
1098,35,1,2016/4/15,6.292054527
1099,25,1,2015/12/16,5.97467729
1100,35,1,2016/1/17,6.292054527
1101,35,1,2016/1/27,5.97467729
1102,30,1,2016/4/3,5.292153929
1103,40,1,2016/2/16,6.292054527
1104,25,1,2016/5/31,6.153413856
1105,45,1,2016/3/22,6.292054527
1106,30,2,2016/3/21,5.722768363
1107,25,1,2016/1/4,6.292054527
1108,30,1,2016/3/24,5.292153929
1109,50,1,2016/5/17,5.97467729
1110,35,1,2015/12/17,6.153413856
1111,30,1,2016/6/30,6.292054527
1112,30,1,2015/12/19,6.292054527
1113,30,1,2016/3/10,5.292153929
1114,20,1,2016/6/16,5.292153929
1115,25,1,2016/1/28,5.97467729
1116,30,1,2016/6/28,6.292054527
1117,30,1,2016/3/28,5.97467729
1118,25,1,2016/4/18,6.292054527
1119,30,2,2016/1/9,6.153413856
1120,25,1,2016/5/10,5.292153929
1121,45,1,2016/3/22,5.722768363
1122,30,1,2016/5/10,6.292054527
1123,25,1,2016/6/24,5.97467729
1124,35,1,2016/3/23,5.292153929
1125,35,1,2016/5/31,5.97467729
1126,25,1,2016/4/24,5.722768363
1127,35,2,2016/4/14,5.292153929
1128,40,2,2016/6/15,5.97467729
1129,35,1,2016/1/29,5.97467729
1130,30,1,2016/4/13,5.292153929
1131,40,2,2016/3/27,6.153413856
1132,25,1,2016/1/29,5.97467729
1133,30,1,2016/4/21,5.722768363
1134,25,1,2016/4/16,6.153413856
1135,35,1,2016/1/9,5.722768363
1136,45,1,2016/1/27,5.97467729
1137,30,1,2016/5/17,6.292054527
1138,40,1,2016/5/10,5.97467729
1139,40,1,2016/3/23,5.97467729
1140,25,1,2016/1/28,5.722768363
1141,45,1,2016/1/1,6.153413856
1142,30,1,2016/6/1,6.292054527
1143,25,1,2016/2/7,5.292153929
1144,25,1,2016/4/23,5.722768363
1145,45,1,2016/3/15,5.292153929
1146,35,1,2016/3/18,5.292153929
1147,30,1,2016/2/7,5.292153929
1148,45,1,2016/4/9,6.153413856
1149,35,1,2016/6/28,6.292054527
1150,40,1,2016/2/12,5.292153929
1151,35,2,2016/6/19,6.292054527
1152,40,1,2016/2/16,6.153413856
1153,30,2,2016/3/29,5.722768363
1154,25,1,2016/3/26,5.292153929
1155,35,1,2015/12/31,5.97467729
1156,45,1,2016/3/14,6.292054527
1157,45,1,2016/1/14,5.97467729
1158,30,1,2016/6/21,6.153413856
1159,40,1,2016/2/16,6.292054527
1160,40,1,2016/5/22,6.292054527
1161,35,1,2016/3/27,5.97467729
1162,35,1,2016/6/2,5.292153929
1163,25,1,2016/4/23,6.292054527
1164,35,1,2016/1/27,5.97467729
1165,25,1,2016/6/15,6.292054527
1166,35,1,2015/12/17,6.153413856
1167,25,2,2015/12/17,5.97467729
1168,40,1,2016/5/3,6.292054527
1169,30,1,2016/2/10,5.722768363
1170,30,1,2016/1/28,5.722768363
1171,45,1,2016/3/15,5.292153929
1172,35,1,2015/12/31,5.722768363
1173,30,1,2016/5/12,6.153413856
1174,35,1,2015/12/30,5.722768363
1175,30,1,2015/12/30,6.153413856
1176,35,1,2015/12/17,5.97467729
1177,45,1,2016/2/2,5.97467729
1178,40,1,2016/1/28,5.292153929
1179,30,1,2016/6/14,5.97467729
1180,30,2,2016/1/5,6.153413856
1181,30,1,2016/6/15,5.292153929
1182,35,1,2016/6/22,5.292153929
1183,35,1,2015/12/28,5.97467729
1184,30,1,2016/5/22,6.153413856
1185,25,1,2016/2/16,5.97467729
1186,35,1,2016/5/17,6.292054527
1187,45,1,2016/3/26,5.292153929
1188,35,1,2016/4/20,5.292153929
1189,35,1,2016/1/3,5.97467729
1190,35,2,2016/6/18,5.722768363
1191,25,1,2016/5/24,6.153413856
1192,30,1,2016/1/12,6.292054527
1193,40,1,2016/4/22,6.292054527
1194,40,1,2016/4/20,5.722768363
1195,50,1,2016/3/27,6.153413856
1196,35,1,2016/6/16,6.292054527
1197,40,2,2016/5/12,6.292054527
1198,40,1,2015/12/17,6.292054527
1199,30,1,2016/6/14,5.292153929
1200,30,1,2016/6/16,6.292054527
1201,40,1,2016/5/5,6.292054527
1202,30,2,2016/3/17,5.292153929
1203,35,1,2016/3/6,5.292153929
1204,35,2,2016/4/14,6.153413856
1205,40,1,2016/4/1,5.292153929
1206,45,2,2016/2/25,5.97467729
1207,35,1,2016/4/24,6.153413856
1208,30,1,2016/6/28,6.292054527
1209,35,1,2016/5/3,5.722768363
1210,40,1,2016/2/16,5.97467729
1211,25,1,2016/5/9,5.97467729
1212,35,1,2016/4/23,6.292054527
1213,25,1,2016/5/21,6.292054527
1214,35,1,2016/3/31,5.722768363
1215,30,2,2016/5/17,5.722768363
1216,30,1,2016/5/21,6.292054527
1217,30,1,2016/2/16,5.722768363
1218,35,2,2016/2/2,5.97467729
1219,35,1,2016/1/1,5.722768363
1220,30,1,2016/6/17,5.722768363
1221,30,2,2016/4/26,5.292153929
1222,35,1,2015/12/29,5.97467729
1223,30,2,2016/4/8,5.292153929
1224,25,1,2015/12/16,6.292054527
1225,35,1,2016/6/1,5.292153929
1226,30,1,2016/2/21,5.97467729
1227,45,1,2016/1/28,5.292153929
1228,45,1,2016/6/16,6.292054527
1229,35,1,2016/3/15,5.292153929
1230,45,1,2015/12/17,6.292054527
1231,25,1,2016/1/17,6.292054527
1232,30,2,2016/1/30,5.722768363
1233,35,2,2016/1/5,5.722768363
1234,25,1,2016/1/2,5.722768363
1235,35,1,2015/12/24,6.292054527
1236,30,1,2016/3/29,5.722768363
1237,40,1,2016/4/20,5.722768363
1238,35,1,2016/1/2,5.97467729
1239,30,1,2016/5/2,6.153413856
1240,25,1,2016/4/20,5.97467729
1241,35,1,2016/4/20,6.292054527
1242,25,1,2016/4/27,5.292153929
1243,35,1,2016/1/7,5.722768363
1244,40,1,2016/3/24,5.722768363
1245,30,1,2016/3/2,5.97467729
1246,30,1,2016/6/16,5.292153929
1247,30,1,2016/1/28,6.153413856
1248,25,1,2016/4/8,5.292153929
1249,30,1,2016/1/10,5.292153929
1250,25,1,2016/4/28,5.722768363
1251,45,1,2016/1/7,6.292054527
1252,30,1,2016/2/2,5.292153929
1253,40,2,2016/2/14,5.97467729
1254,35,1,2016/3/28,5.292153929
1255,30,1,2016/1/28,5.97467729
1256,40,1,2016/1/29,6.153413856
1257,30,2,2016/2/26,5.292153929
1258,35,1,2015/12/16,6.292054527
1259,25,1,2016/2/16,5.292153929
1260,40,1,2016/2/6,5.97467729
1261,30,1,2016/4/19,6.292054527
1262,35,1,2016/3/18,6.153413856
1263,25,1,2016/5/15,6.292054527
1264,30,1,2015/12/29,5.97467729
1265,45,1,2016/1/24,5.97467729
1266,35,1,2016/2/16,6.292054527
1267,25,1,2016/6/24,5.292153929
1268,35,1,2015/12/2,6.292054527
1269,35,1,2016/5/8,6.292054527
1270,30,1,2016/4/14,5.97467729
1271,30,1,2016/5/2,5.292153929
1272,30,1,2016/3/1,5.97467729
1273,35,1,2016/3/15,5.722768363
1274,45,1,2015/12/30,6.292054527
1275,40,1,2016/4/25,5.97467729
1276,30,1,2016/5/20,6.153413856
1277,30,1,2016/5/3,5.97467729
1278,30,1,2016/5/1,5.97467729
1279,25,2,2016/3/17,5.722768363
1280,30,2,2016/5/2,5.722768363
1281,30,1,2016/6/16,5.292153929
1282,25,1,2016/2/8,5.722768363
1283,45,1,2015/12/30,6.292054527
1284,35,1,2016/6/28,5.292153929
1285,35,1,2016/3/18,5.722768363
1286,35,1,2016/2/21,5.722768363
1287,40,1,2016/1/13,6.292054527
1288,25,1,2016/1/3,6.292054527
1289,30,1,2016/2/12,5.97467729
1290,35,1,2015/12/5,6.153413856
1291,35,1,2016/1/15,5.97467729
1292,30,1,2016/4/14,5.97467729
1293,25,1,2016/5/29,5.292153929
1294,40,1,2016/3/15,5.292153929
1295,25,1,2016/6/7,5.722768363
1296,30,1,2016/4/19,6.292054527
1297,30,1,2016/6/16,6.153413856
1298,40,1,2016/5/7,5.292153929
1299,40,1,2015/12/30,5.97467729
1300,25,1,2015/12/29,5.97467729
1301,40,1,2016/1/2,6.292054527
1302,30,1,2016/5/7,5.97467729
1303,35,1,2016/1/28,6.292054527
1304,25,1,2016/2/17,5.292153929
1305,45,1,2016/2/13,5.722768363
1306,30,2,2016/5/2,6.292054527
1307,40,1,2016/1/28,6.292054527
1308,30,1,2016/3/27,6.153413856
1309,30,1,2016/6/17,5.97467729
1310,30,1,2016/4/15,5.97467729
1311,25,1,2016/4/20,6.292054527
1312,35,1,2015/12/19,5.722768363
1313,25,1,2016/6/19,5.722768363
1314,35,1,2015/12/31,5.722768363
1315,40,1,2016/5/27,5.97467729
1316,35,1,2016/4/26,5.722768363
1317,30,1,2016/1/17,5.97467729
1318,35,2,2015/12/29,5.97467729
1319,45,1,2016/1/28,6.292054527
1320,35,1,2016/5/27,5.292153929
1321,35,1,2016/2/13,5.97467729
1322,30,1,2016/3/24,5.97467729
1323,35,1,2015/12/31,6.292054527
1324,30,1,2015/12/17,6.292054527
1325,30,1,2015/12/2,5.97467729
1326,40,1,2016/1/4,5.97467729
1327,35,1,2016/5/10,6.292054527
1328,30,1,2016/6/13,6.292054527
1329,40,1,2016/5/5,6.292054527
1330,45,2,2015/12/17,5.97467729
1331,35,2,2016/3/26,5.722768363
1332,40,1,2015/12/17,5.97467729
1333,40,1,2016/3/30,6.292054527
1334,40,1,2016/1/28,5.292153929
1335,25,1,2016/6/1,5.722768363
1336,40,1,2016/2/24,5.292153929
1337,40,1,2015/12/15,6.292054527
1338,30,1,2016/4/19,5.722768363
1339,40,1,2016/3/24,5.292153929
1340,30,1,2016/6/23,6.292054527
1341,40,1,2016/4/21,6.292054527
1342,35,1,2016/5/10,6.292054527
1343,30,1,2016/6/21,6.292054527
1344,35,1,2016/1/28,5.97467729
1345,45,1,2016/2/25,5.97467729
1346,45,1,2015/12/30,6.292054527
1347,25,1,2016/2/4,5.292153929
1348,40,1,2016/6/28,6.292054527
1349,40,1,2016/1/6,6.292054527
1350,40,2,2016/5/27,5.722768363
1351,40,1,2016/3/10,5.292153929
1352,30,1,2016/1/7,6.153413856
1353,30,1,2016/3/11,6.292054527
1354,35,1,2016/2/12,5.722768363
1355,25,1,2016/3/16,5.722768363
1356,30,1,2016/2/3,6.292054527
1357,25,1,2016/6/28,5.722768363
1358,45,1,2016/1/28,6.292054527
1359,35,1,2016/5/13,5.97467729
1360,25,2,2016/3/13,5.97467729
1361,35,1,2016/5/12,5.292153929
1362,35,1,2016/5/15,5.292153929
1363,35,1,2016/1/4,6.292054527
1364,35,1,2016/3/10,6.153413856
1365,30,1,2016/3/26,5.292153929
1366,35,2,2016/6/16,6.292054527
1367,40,1,2016/2/2,6.292054527
1368,30,1,2016/4/28,6.292054527
1369,40,1,2016/1/28,5.97467729
1370,35,1,2016/4/19,6.153413856
1371,25,1,2016/5/31,5.292153929
1372,30,1,2016/4/21,5.97467729
1373,30,1,2016/4/30,5.292153929
1374,35,1,2015/12/17,6.292054527
1375,50,1,2016/4/23,5.722768363
1376,30,1,2016/5/10,5.722768363
1377,25,1,2016/5/4,5.97467729
1378,40,1,2016/3/29,5.292153929
1379,25,1,2016/4/23,6.292054527
1380,50,1,2016/2/9,6.292054527
1381,35,1,2016/1/29,5.292153929
1382,30,1,2016/4/20,6.292054527
1383,30,2,2016/5/6,5.292153929
1384,25,1,2016/5/12,5.722768363
1385,45,1,2016/1/28,5.292153929
1386,30,2,2016/2/10,5.292153929
1387,35,1,2016/5/27,6.292054527
1388,35,1,2016/2/2,5.97467729
1389,25,1,2016/3/31,6.153413856
1390,25,1,2016/4/25,5.292153929
1391,40,1,2016/3/3,5.722768363
1392,30,1,2016/5/24,5.97467729
1393,30,1,2016/1/28,6.292054527
1394,25,1,2016/6/16,5.292153929
1395,40,1,2016/1/2,6.292054527
1396,25,1,2015/12/17,5.97467729
1397,25,1,2015/12/16,6.292054527
1398,35,1,2016/6/4,5.722768363
1399,50,1,2016/3/18,5.722768363
1400,30,1,2016/4/21,6.153413856
1401,45,1,2016/3/20,5.722768363
1402,30,1,2016/5/29,6.153413856
1403,35,1,2016/3/21,6.292054527
1404,30,2,2016/6/14,6.292054527
1405,30,1,2016/1/28,6.292054527
1406,30,1,2016/6/21,5.722768363
1407,30,1,2016/5/8,5.97467729
1408,30,1,2016/5/21,6.153413856
1409,30,1,2016/3/27,5.722768363
1410,35,1,2016/2/11,5.292153929
1411,30,1,2016/1/28,6.292054527
1412,25,1,2016/1/28,6.292054527
1413,40,2,2016/2/13,6.153413856
1414,25,1,2016/1/27,5.97467729
1415,30,1,2016/5/31,5.97467729
1416,25,1,2016/1/5,5.292153929
1417,30,1,2016/6/2,6.153413856
1418,35,1,2016/5/2,5.722768363
1419,30,1,2016/6/27,5.97467729
1420,35,1,2015/12/10,5.292153929
1421,25,1,2016/5/2,5.722768363
1422,50,1,2016/5/28,6.292054527
1423,30,1,2016/6/25,6.292054527
1424,30,1,2016/2/9,5.292153929
1425,35,1,2016/3/26,5.722768363
1426,35,1,2016/3/28,6.153413856
1427,35,1,2016/6/17,5.292153929
1428,50,1,2016/3/19,6.292054527
1429,30,2,2016/4/24,6.292054527
1430,45,1,2016/4/15,5.97467729
1431,35,1,2016/3/17,5.722768363
1432,35,1,2015/12/27,6.292054527
1433,45,1,2016/3/20,5.97467729
1434,35,1,2016/3/29,6.153413856
1435,40,1,2015/12/17,6.292054527
1436,25,1,2016/3/28,5.722768363
1437,30,1,2016/4/18,6.292054527
1438,45,1,2016/3/22,5.97467729
1439,40,1,2016/1/31,6.292054527
1440,35,1,2016/1/14,5.97467729
1441,40,1,2016/2/10,6.292054527
1442,45,1,2016/3/19,5.292153929
1443,35,2,2016/5/3,5.292153929
1444,40,1,2016/1/15,5.97467729
1445,30,2,2016/6/26,6.153413856
1446,40,1,2016/2/3,6.292054527
1447,35,1,2015/12/19,6.292054527
