,active_ability
2131,0.333333333
2132,0.333333333
2133,0.333333333
2134,16.66666667
2135,20.66666667
2136,0
2137,6.666666667
2138,0
2139,0.666666667
2140,0
2141,0.666666667
2142,0
2143,2
2144,3
2145,3.333333333
2146,1.666666667
2147,0.333333333
2148,0
2149,4.666666667
2150,0
2151,1.666666667
2152,4.333333333
2153,3.666666667
2154,1.666666667
2155,0.333333333
2156,0.666666667
2157,3.333333333
2158,0.666666667
2159,0.333333333
2160,2
2161,2.666666667
2162,0.333333333
2163,11.33333333
2164,0
2165,3
2166,2.666666667
2167,0.333333333
2168,0.666666667
2169,2
2170,0.333333333
2171,1
2172,4.666666667
2173,0
2174,4.666666667
2175,1.333333333
2176,0.333333333
2177,8
2178,0.333333333
2179,1.333333333
2180,3
2181,1.333333333
2182,0
2183,0
2184,11.66666667
2185,1.333333333
2186,14.66666667
2187,0
2188,2.666666667
2189,4.333333333
2190,6
2191,5
2192,1
2193,1.666666667
2194,0.666666667
2195,3
2196,0.666666667
2197,1
2198,7
2199,0
2200,2
2201,0
2202,2.333333333
2203,0
2204,0
2205,18
2206,2
2207,0
2208,1
2209,2.666666667
2210,0
2211,0
2212,1.333333333
2213,1
2214,7.333333333
2215,0
2216,2.666666667
2217,2
2218,0
2219,0.666666667
2220,5.333333333
2221,4.666666667
2222,1.666666667
2223,0
2224,15
2225,0
2226,0
2227,6
2228,0
2229,2
2230,0
2231,15
2232,3.333333333
2233,0
2234,1.666666667
2235,2.666666667
2236,0.333333333
2237,0
2238,4
2239,12.66666667
2240,0
2241,0.666666667
2242,10.66666667
2243,2.333333333
2244,2
2245,3.333333333
2246,1.666666667
2247,1.333333333
2248,0
2249,0
2250,6.666666667
2251,3
2252,4.666666667
2253,3.666666667
2254,4.666666667
2255,0.666666667
2256,1.666666667
2257,3
2258,0.666666667
2259,0.666666667
2260,0.333333333
2261,4
2262,0
2263,8.333333333
2264,0
2265,0.666666667
2266,4.333333333
2267,1.666666667
2268,2
2269,3.333333333
2270,3
2271,0
2272,7
2273,0
2274,0.666666667
2275,0
2276,1
2277,1.333333333
2278,1.666666667
2279,1.666666667
2280,1.333333333
2281,3.333333333
2282,0.333333333
2283,3.666666667
2284,7.666666667
2285,0.333333333
2286,0
2287,37.33333333
2288,12.66666667
2289,1
2290,0
2291,0.333333333
2292,2
2293,30.33333333
2294,0.666666667
2295,1.666666667
2296,7.666666667
2297,3
2298,0
2299,16
2300,3.666666667
2301,2.333333333
2302,0.333333333
2303,2.666666667
2304,1.333333333
2305,0
2306,7.666666667
2307,6.666666667
2308,8.666666667
2309,1.333333333
2310,0.333333333
2311,5
2312,1
2313,4.666666667
2314,4.333333333
2315,4
2316,3.333333333
2317,0
2318,7
2319,0
2320,3.333333333
2321,2
2322,0
2323,2
2324,0
2325,0
2326,6.333333333
2327,0
2328,0
2329,0
2330,3.666666667
2331,4
2332,0
2333,1
2334,0.666666667
2335,2.333333333
2336,1
2337,0
2338,1.333333333
2339,2.666666667
2340,0
2341,0
2342,0
2343,0
2344,3.666666667
2345,1.333333333
2346,1
2347,0.333333333
2348,8
2349,1.333333333
2350,0.333333333
2351,0.333333333
2352,0
2353,7.666666667
2354,0
2355,1.333333333
2356,1
2357,0
2358,2.333333333
2359,0
2360,0
2361,1
2362,1.666666667
2363,6.666666667
2364,0
2365,1
2366,0.333333333
2367,1
2368,0.666666667
2369,1.666666667
2370,6.666666667
2371,5
2372,0.666666667
2373,1
2374,12.33333333
2375,6
2376,0
2377,8.666666667
2378,5
2379,0
2380,0
2381,1
2382,0.666666667
2383,3
2384,2
2385,7
2386,0
2387,5.666666667
2388,3.333333333
2389,1
2390,0.666666667
2391,1.666666667
2392,1.333333333
2393,0
2394,3
2395,0
2396,3
2397,15.33333333
2398,7
2399,3
2400,0.666666667
2401,0.333333333
2402,0.666666667
2403,0.666666667
2404,7
2405,4
2406,5
2407,4
2408,4.333333333
2409,1.333333333
2410,3.666666667
2411,3.666666667
2412,0.666666667
2413,9
2414,24.33333333
2415,2
2416,5.666666667
2417,11
2418,0.333333333
2419,1.333333333
2420,0.333333333
2421,2.666666667
2422,2.666666667
2423,3
2424,0
2425,0
2426,1.333333333
2427,0
2428,0
2429,3.333333333
2430,0.333333333
2431,2.666666667
2432,4.333333333
2433,0
2434,0
2435,1.666666667
2436,0
2437,2.333333333
2438,2.666666667
2439,2.666666667
2440,12.33333333
2441,5.666666667
2442,0
2443,1.333333333
2444,2
2445,4.666666667
2446,1
2447,1
2448,3
2449,4.666666667
2450,0
2451,8.666666667
2452,1.666666667
2453,6.333333333
2454,0
2455,6.333333333
2456,9.666666667
2457,2.333333333
2458,0.333333333
2459,1
2460,2
2461,3
2462,3.666666667
2463,10.33333333
2464,1.666666667
2465,2.666666667
2466,2
2467,2.666666667
2468,0
2469,0.666666667
2470,6.333333333
2471,0
2472,0
2473,4.666666667
2474,0.666666667
2475,0.333333333
2476,0
2477,2.333333333
2478,5.333333333
2479,7
2480,0
2481,1.333333333
2482,5.333333333
2483,9
2484,1.666666667
2485,9.333333333
2486,0
2487,1
2488,2.666666667
2489,0
2490,2.666666667
2491,1
2492,6.666666667
2493,0
2494,0
2495,4.333333333
2496,0
2497,4
2498,4
2499,0
2500,7.666666667
2501,1.666666667
2502,0
2503,0
2504,6
2505,8.666666667
2506,5.666666667
2507,0
2508,0
2509,0.666666667
2510,0
2511,0.666666667
2512,0.333333333
2513,1
2514,0.333333333
2515,0.666666667
2516,0
2517,3
2518,0.666666667
2519,2.666666667
2520,3
2521,3.333333333
2522,2
2523,1.666666667
2524,0
2525,0
2526,2.666666667
2527,3.666666667
2528,2
2529,3
2530,3
2531,0
2532,0.666666667
2533,1
2534,5.333333333
2535,2.333333333
2536,1.333333333
2537,2.333333333
2538,4.666666667
2539,2.666666667
2540,0
2541,2.333333333
2542,2.333333333
2543,0.333333333
2544,3.666666667
2545,0
2546,2
2547,1.333333333
2548,3
2549,0
2550,1
2551,0.333333333
2552,0.333333333
2553,2
2554,1
2555,0
2556,5.666666667
2557,4.333333333
2558,0.333333333
2559,0
2560,1
2561,3
2562,8
2563,0
2564,0
2565,0
2566,2.333333333
2567,3.666666667
2568,0.333333333
2569,3.666666667
2570,0.666666667
2571,1
2572,2
2573,12
2574,0
2575,1.333333333
2576,1
2577,2.666666667
2578,2
2579,15
2580,4
2581,3.666666667
2582,2
2583,2.333333333
2584,5.666666667
2585,0.333333333
2586,5.666666667
2587,2
2588,0
2589,0.666666667
2590,3
2591,0
2592,0.666666667
2593,3.666666667
2594,0
2595,1.333333333
2596,0.666666667
2597,1.666666667
2598,0
2599,0
2600,2.666666667
2601,5.666666667
2602,0
2603,6.333333333
2604,15
2605,5
2606,1.333333333
2607,2.333333333
2608,0.666666667
2609,0.333333333
2610,0
2611,0
2612,0
2613,0
2614,6.666666667
2615,2.666666667
2616,0
2617,1
2618,1.666666667
2619,2.666666667
2620,3.666666667
2621,3
2622,4.666666667
2623,4.333333333
2624,0.333333333
2625,8.666666667
2626,2
2627,11
2628,1.333333333
2629,0
2630,1.666666667
2631,14.33333333
2632,1
2633,2.666666667
2634,3.333333333
2635,0.666666667
2636,22.33333333
2637,0
2638,1
2639,0
2640,1.333333333
2641,5
2642,0
2643,0
2644,0
2645,6.666666667
2646,9.666666667
2647,7.333333333
2648,1.666666667
2649,8
2650,2.666666667
2651,6
2652,7.666666667
2653,0.666666667
2654,2.666666667
2655,0
2656,0.333333333
2657,6.333333333
2658,4.666666667
2659,7.666666667
2660,1
2661,2.333333333
2662,1.333333333
2663,0
2664,9.333333333
2665,1.333333333
2666,0
2667,13.33333333
2668,1
2669,0
2670,0
2671,0.666666667
2672,4
2673,1.666666667
2674,2.333333333
2675,7
2676,2.333333333
2677,3.666666667
2678,3.333333333
2679,8.333333333
2680,5.333333333
2681,0
2682,3.333333333
2683,3
2684,2.333333333
2685,5
2686,0.666666667
2687,8
2688,0
2689,4
2690,0
2691,1.333333333
2692,5.333333333
2693,0
2694,13.33333333
2695,2.333333333
2696,0.666666667
2697,0.333333333
2698,0.666666667
2699,6.666666667
2700,0
2701,5.666666667
2702,11.66666667
2703,7
2704,1
2705,4
2706,0
2707,2.666666667
2708,0
2709,0.333333333
2710,6.666666667
2711,7.666666667
2712,6.333333333
2713,2.333333333
2714,0
2715,0
2716,3.666666667
2717,0
2718,2
2719,3.666666667
2720,0
2721,0
2722,0
2723,3
2724,2.333333333
2725,7
2726,6.666666667
2727,1.666666667
2728,4.333333333
2729,2.333333333
2730,0.333333333
2731,7
2732,3
2733,0
2734,0
2735,2.333333333
2736,3.666666667
2737,0.333333333
2738,0.333333333
2739,1
2740,0.666666667
2741,10
2742,0
2743,3.666666667
2744,1.333333333
2745,0.666666667
2746,0.333333333
2747,1.666666667
2748,4.333333333
2749,1.666666667
2750,0.666666667
2751,0
2752,0.333333333
2753,2.333333333
2754,0
2755,0.333333333
2756,0.666666667
2757,2
2758,0
2759,0
2760,0
2761,11.66666667
2762,1
2763,1.333333333
2764,2.333333333
2765,0
2766,0
2767,0.333333333
2768,1
2769,1
2770,9.666666667
2771,2.333333333
2772,0
2773,4
2774,1.333333333
2775,2.333333333
2776,0
2777,0.666666667
2778,0
2779,0
2780,5.666666667
2781,0
2782,0
2783,11.33333333
2784,4
2785,0.333333333
2786,7.666666667
2787,4
2788,0
2789,0
2790,2.666666667
2791,3.666666667
2792,1.666666667
2793,0.666666667
2794,1.666666667
2795,8.333333333
2796,5.666666667
2797,11
2798,0.333333333
2799,0.333333333
2800,2.333333333
2801,9.333333333
2802,0
2803,4.666666667
2804,0.333333333
2805,7.333333333
2806,0.666666667
2807,2.333333333
2808,0.333333333
2809,0
2810,1.333333333
2811,3.666666667
2812,0
2813,1.333333333
2814,0
2815,1
2816,0.666666667
2817,0
2818,0
2819,0.333333333
2820,2
2821,2
2822,0.333333333
2823,3.666666667
2824,7
2825,3
2826,4.333333333
2827,0.666666667
2828,1
2829,5.666666667
2830,2.666666667
2831,1.666666667
2832,0.333333333
2833,1
2834,2.666666667
2835,0.666666667
2836,0.666666667
2837,4.333333333
2838,2.666666667
2839,0
2840,0
2841,0
2842,0.333333333
2843,1
2844,2.666666667
2845,3
2846,1
2847,0
2848,3.333333333
2849,0
2850,2.333333333
2851,0
2852,1.666666667
2853,0
2854,2
2855,6
2856,1
2857,2
2858,0.333333333
2859,1.333333333
2860,0
2861,12
2862,3.333333333
2863,0
2864,31.33333333
2865,4.666666667
2866,1.333333333
2867,1
2868,1.333333333
2869,8
2870,3
2871,0
2872,2
2873,0.666666667
2874,1
2875,6
2876,0
2877,2
2878,6.666666667
2879,0
2880,2.333333333
2881,20.66666667
2882,0
2883,3
2884,0
2885,0
2886,0
2887,0.666666667
2888,1.333333333
2889,1.333333333
2890,5.333333333
2891,2.666666667
2892,0
2893,1.666666667
2894,0
2895,0.333333333
2896,0
2897,0
2898,5.666666667
2899,0
2900,1.666666667
2901,2
2902,0
2903,0.333333333
2904,0
2905,13
2906,1.333333333
2907,2.666666667
2908,0
2909,1.666666667
2910,2
2911,0
2912,2
2913,0
2914,0
2915,3
2916,1
2917,0.333333333
2918,14
2919,0
2920,0.666666667
2921,1.666666667
2922,1
2923,3.666666667
2924,0
2925,1.666666667
2926,5
2927,6
2928,0
2929,0.666666667
2930,18.33333333
2931,14.33333333
2932,2.333333333
2933,0.333333333
2934,3.333333333
2935,0
2936,10
2937,9
2938,4.333333333
2939,0
2940,0
2941,3.666666667
2942,0
2943,0
2944,0
2945,1.333333333
2946,0
2947,1.333333333
2948,0.666666667
2949,2
2950,1
2951,0
2952,0.666666667
2953,0.333333333
2954,0
2955,6.666666667
2956,4.333333333
2957,6.333333333
2958,2
2959,4.333333333
2960,0
2961,3.666666667
2962,8.333333333
2963,5
2964,0
2965,0
2966,13.66666667
2967,2
2968,1.333333333
2969,0
2970,1
2971,2.333333333
2972,3.333333333
2973,0.333333333
2974,1.666666667
2975,1.333333333
2976,0
2977,0.666666667
2978,0
2979,0
2980,4
2981,0
2982,0.666666667
2983,0
2984,8.333333333
2985,0
2986,11
2987,2.333333333
2988,0
2989,2.666666667
2990,0
2991,1.666666667
2992,11
2993,0.333333333
2994,1.666666667
2995,0
2996,8.666666667
2997,1.333333333
2998,0.333333333
2999,2.666666667
3000,12
3001,0
3002,0
3003,1
3004,2.333333333
3005,0.666666667
3006,0.333333333
3007,6.333333333
3008,0
3009,0
3010,0.333333333
3011,0.666666667
3012,11.66666667
3013,3
3014,1.666666667
3015,0.333333333
3016,3
3017,0.666666667
3018,3.666666667
3019,1.333333333
3020,0.666666667
3021,8.333333333
3022,0
3023,0.333333333
3024,0
3025,0
3026,55.33333333
3027,3.666666667
3028,1
3029,0.333333333
3030,11.66666667
3031,0.666666667
3032,9.666666667
3033,2.333333333
3034,1
3035,2
3036,3
3037,0
3038,0.666666667
3039,1.666666667
3040,0
3041,0
3042,6.666666667
3043,0.333333333
3044,1.333333333
3045,1.333333333
3046,14.66666667
3047,13
3048,3.333333333
3049,7.333333333
3050,0.666666667
3051,0
3052,0.333333333
3053,1.666666667
3054,3.666666667
3055,9.666666667
3056,6.666666667
3057,4.333333333
3058,2
3059,0
3060,3.666666667
3061,1.333333333
3062,0
3063,0
3064,0.333333333
3065,0.333333333
3066,0.666666667
3067,0
3068,0
3069,0.333333333
3070,0
3071,1.333333333
3072,0
3073,0
3074,1.333333333
3075,1
3076,11.33333333
3077,5.333333333
3078,18.66666667
3079,19
3080,2
3081,0
3082,2.666666667
3083,0
3084,0.333333333
3085,4.333333333
3086,11
3087,0
3088,1.333333333
3089,5.333333333
3090,2.333333333
3091,0
3092,12.66666667
3093,3.333333333
3094,7.333333333
3095,0
3096,3
3097,0
3098,22.33333333
3099,0
3100,4.333333333
3101,0
3102,0.333333333
3103,1.333333333
3104,0.666666667
3105,0
3106,9.666666667
3107,1
3108,3
3109,0
3110,0
3111,0.666666667
3112,0
3113,0
3114,0
3115,2
3116,0
3117,0.666666667
3118,0
3119,0
3120,0
3121,8.333333333
3122,2.666666667
3123,2.333333333
3124,6
3125,1.666666667
3126,0
3127,0
3128,2.666666667
3129,1
3130,3.333333333
3131,7
3132,0.666666667
3133,2.666666667
3134,0.333333333
3135,4.333333333
3136,24
3137,7
3138,2.333333333
3139,3
3140,0.333333333
3141,1
3142,0
3143,0
3144,0.333333333
3145,1.333333333
3146,1.333333333
3147,1.333333333
3148,0
3149,2.333333333
3150,0
3151,0.333333333
3152,0.333333333
3153,0.333333333
3154,0
3155,8.333333333
3156,0
3157,2.666666667
3158,0
3159,3.666666667
3160,4
3161,0
3162,3
3163,4
3164,3.333333333
3165,0
3166,1.333333333
3167,17
3168,10
3169,0
3170,4.333333333
3171,8.333333333
3172,2.666666667
3173,0.333333333
3174,14.33333333
3175,0
3176,0
3177,0
3178,3.333333333
3179,13.33333333
3180,9
3181,5.333333333
3182,3
3183,1.666666667
3184,0
3185,0
3186,0
3187,0
3188,74.33333333
3189,19.66666667
3190,1.666666667
3191,2.666666667
3192,1
3193,0
3194,0
3195,0
3196,4.333333333
3197,0
3198,0
3199,16
3200,0.333333333
3201,4
3202,0.666666667
3203,1.666666667
3204,7.333333333
3205,13.66666667
3206,0
3207,7.666666667
3208,5.333333333
3209,8
3210,0
3211,0.666666667
3212,13
3213,13.33333333
3214,0
3215,1.333333333
3216,0.666666667
3217,1.333333333
3218,1.666666667
3219,7.666666667
3220,0
3221,2
3222,1.333333333
3223,3.666666667
3224,2.333333333
3225,0.666666667
3226,1
3227,0
3228,3
3229,0
3230,0
3231,5.333333333
3232,0.666666667
3233,0.666666667
3234,0
3235,1
3236,13.33333333
3237,0.333333333
3238,0.333333333
3239,0
3240,0
3241,0.333333333
3242,10.66666667
3243,1.333333333
3244,0
3245,0
3246,4
3247,3.666666667
3248,26.66666667
3249,0
3250,6.333333333
3251,0
3252,0
3253,4.666666667
3254,0
3255,13.66666667
3256,0.666666667
3257,2.333333333
3258,0.666666667
3259,3
3260,0
3261,1.333333333
3262,7.666666667
3263,1.333333333
3264,0.333333333
3265,1.666666667
3266,4
3267,0
3268,0
3269,0.666666667
3270,5.333333333
3271,3
3272,0
3273,0
3274,0.666666667
3275,9.333333333
3276,2
3277,0
3278,0.333333333
3279,2
3280,11.66666667
3281,0
3282,1.666666667
3283,4.666666667
3284,0.333333333
3285,2.333333333
3286,1
3287,0
3288,0
3289,6
3290,0.333333333
3291,0
3292,7
3293,1
3294,0.333333333
3295,3
3296,0
3297,0
3298,0
3299,4.666666667
3300,2.666666667
3301,7.333333333
3302,9.666666667
3303,5.333333333
3304,0
3305,3
3306,1.333333333
3307,0.333333333
3308,1
3309,0
3310,1
3311,6.666666667
3312,0
3313,3.333333333
3314,0
3315,8.333333333
3316,5
3317,1.333333333
3318,1
3319,0
3320,19.66666667
3321,23.33333333
3322,2
3323,0.333333333
3324,1
3325,1.666666667
3326,1.333333333
3327,0.333333333
3328,1.666666667
3329,3.666666667
3330,1
3331,0
3332,9.666666667
3333,2
3334,2
3335,0.333333333
3336,1
3337,0.333333333
3338,7.333333333
3339,0.333333333
3340,2
3341,0.333333333
3342,4
3343,0
3344,0.333333333
3345,2
3346,2
3347,0
3348,3
3349,3
3350,1
3351,6
3352,13
3353,0.333333333
3354,1.666666667
3355,0.333333333
3356,5.666666667
3357,1.333333333
3358,0
3359,12
3360,2.333333333
3361,0
3362,1.666666667
3363,0
3364,20.33333333
3365,1.666666667
3366,0
3367,8.333333333
3368,3
3369,0.333333333
3370,0
3371,0.333333333
3372,1.666666667
3373,0
3374,0.333333333
3375,4
3376,4.333333333
3377,1
3378,7.666666667
3379,1.666666667
3380,17.33333333
3381,5.333333333
3382,0
3383,0.666666667
3384,0
3385,3.333333333
3386,1
3387,4.666666667
3388,0
3389,1
3390,1.666666667
3391,0.333333333
3392,0
3393,1.666666667
3394,1
3395,0.333333333
3396,2.666666667
3397,2.666666667
3398,0
3399,4.666666667
3400,3.666666667
3401,1
3402,0
3403,2.333333333
3404,0
3405,3.333333333
3406,6
3407,10.66666667
3408,0.666666667
3409,6
3410,25.66666667
3411,19.33333333
3412,0
3413,2
3414,3
3415,0.333333333
3416,2
3417,0
3418,3.666666667
3419,0
3420,1
3421,1
3422,9.333333333
3423,1
3424,0.666666667
3425,1.666666667
3426,0.666666667
3427,3.666666667
3428,2.333333333
3429,0.666666667
3430,1.666666667
3431,0
3432,0
3433,1.666666667
3434,0.666666667
3435,0
3436,0
3437,1.333333333
3438,0
3439,0
3440,2
3441,1
3442,2
3443,0
3444,1.333333333
3445,1
3446,1
3447,0
3448,0.333333333
3449,3
3450,5.333333333
3451,0
3452,3.666666667
3453,1.333333333
3454,1
3455,0
3456,0
3457,9.666666667
3458,3.666666667
3459,0
3460,0
3461,6.333333333
3462,1.333333333
3463,0
3464,2
3465,0.666666667
3466,0
3467,0
3468,8
3469,1.666666667
3470,2.333333333
3471,19
3472,0.666666667
3473,4
3474,1.333333333
3475,0
3476,0.666666667
3477,5.666666667
3478,5
3479,5.666666667
3480,1.333333333
3481,16.33333333
3482,0.333333333
3483,3.333333333
3484,17
3485,2
3486,3
3487,1
3488,3.333333333
3489,1.333333333
3490,0
3491,5.333333333
3492,0
3493,1.666666667
3494,0
3495,1
3496,4.666666667
3497,6.333333333
3498,12.33333333
3499,0
3500,1.333333333
3501,5
3502,2.666666667
3503,0
3504,0
3505,0
3506,7.666666667
3507,0.333333333
3508,2.666666667
3509,9.666666667
3510,3.333333333
3511,8.666666667
3512,0
3513,1.666666667
3514,1
3515,1
3516,0.666666667
3517,0
3518,1
3519,0.666666667
3520,19.66666667
3521,5
3522,1
3523,0
3524,0
3525,2.333333333
3526,5
3527,8.666666667
3528,5.666666667
3529,0
3530,2.333333333
3531,0
3532,1.333333333
3533,6.333333333
3534,0
3535,4.666666667
3536,5.666666667
3537,2
3538,0
3539,1
3540,0.333333333
3541,0
3542,1.666666667
3543,0.333333333
3544,0
3545,15.33333333
3546,0
3547,0
3548,5
3549,4.333333333
3550,5
3551,1
3552,0.666666667
3553,1
3554,0.333333333
3555,1.333333333
3556,6.333333333
3557,0.666666667
3558,5.666666667
3559,0
3560,0
3561,1.333333333
3562,0.666666667
3563,0
3564,0
3565,4.666666667
3566,1.333333333
3567,0
3568,0
3569,5
3570,0
3571,12
3572,0
3573,1.333333333
3574,0
3575,0
3576,0.333333333
3577,0
3578,0.666666667
3579,3.333333333
3580,2.666666667
3581,2
3582,0
3583,0
3584,8.666666667
3585,0.333333333
3586,2.333333333
3587,6.666666667
3588,0
3589,2.666666667
3590,1.666666667
3591,2.666666667
3592,21.66666667
3593,2
3594,32
3595,0.666666667
3596,2.333333333
3597,0.333333333
3598,0
3599,2.666666667
3600,0
3601,4.666666667
3602,2
3603,3.666666667
3604,6
3605,0
3606,3.666666667
3607,0
3608,1
3609,0
3610,0
3611,2
3612,0
3613,1.333333333
3614,0
3615,0
3616,1.333333333
3617,1.333333333
3618,0
3619,0
3620,0.333333333
3621,0
3622,0
3623,1.333333333
3624,0
3625,4.333333333
3626,4.333333333
3627,0
3628,2.333333333
3629,1.333333333
3630,7
3631,0
3632,2
3633,0
3634,2.333333333
3635,3
3636,1.666666667
3637,7.666666667
3638,0
3639,1.666666667
3640,6.333333333
3641,1.666666667
3642,2.333333333
3643,3
3644,2
3645,3
3646,0
3647,1.666666667
3648,2.333333333
3649,29
3650,0
3651,0
3652,5.333333333
3653,0.333333333
3654,0.666666667
3655,1
3656,0
3657,0
3658,0
3659,2
3660,1
3661,1.333333333
3662,0.333333333
3663,10.66666667
3664,0.666666667
3665,0.333333333
3666,0.666666667
3667,0.666666667
3668,3.666666667
3669,0.666666667
3670,5.666666667
3671,0
3672,1
3673,9.333333333
3674,0.333333333
3675,0
3676,2.333333333
3677,0
3678,8.666666667
3679,2.666666667
3680,0
3681,1
3682,2
3683,1.333333333
3684,2
3685,0
3686,12.33333333
3687,0
3688,1.666666667
3689,0
3690,3.666666667
3691,2.666666667
3692,0.666666667
3693,0.333333333
3694,1.666666667
3695,8.333333333
3696,0.333333333
3697,3.333333333
3698,1.666666667
3699,0.666666667
3700,0.333333333
3701,3
3702,0.333333333
3703,0.333333333
3704,23
3705,3
3706,3
3707,0
3708,8
3709,1.333333333
3710,0
3711,0
3712,2
3713,2
3714,0
3715,0.333333333
3716,2.333333333
3717,1
3718,6.333333333
3719,2
3720,2.666666667
3721,2.666666667
3722,0.666666667
3723,3.666666667
3724,0.333333333
3725,10.66666667
3726,0
3727,9.333333333
3728,0.333333333
3729,1.333333333
3730,0
3731,0
3732,6.666666667
3733,3.666666667
3734,0
3735,1.666666667
3736,1.666666667
3737,4.666666667
3738,4
3739,0.333333333
3740,3.333333333
3741,1
3742,23
3743,6
3744,0.666666667
3745,1.666666667
3746,0
3747,0
3748,0
3749,8.666666667
3750,3
3751,2.333333333
3752,5
3753,1.333333333
3754,0
3755,3
3756,1.333333333
3757,7.333333333
3758,2.666666667
3759,1
3760,1.666666667
3761,5.333333333
3762,5.333333333
3763,5.666666667
3764,0
3765,0
3766,1.666666667
3767,0
3768,0.666666667
3769,0
3770,2.666666667
3771,0
3772,0
3773,0.333333333
3774,0.333333333
3775,0
3776,1.333333333
3777,3.333333333
3778,1
3779,2.666666667
3780,5.666666667
3781,0
3782,4
3783,1
3784,0
3785,8.333333333
3786,0.333333333
