,order_ability
1768,2.442347027
1769,2.061714539
1770,1.678436099
1771,3.44999684
1772,
1773,2.382777914
1774,2.482948536
1775,3.72115095
1776,
1777,2.273620969
1778,2.288517716
1779,1.913895739
1780,3.722706232
1781,3.230007813
1782,1.689299224
1783,2.6056242
1784,
1785,2.67988808
1786,2.227522879
1787,3.078845154
1788,2.330257093
1789,2.183519544
1790,2.865966219
1791,3.278958938
1792,3.264949263
1793,3.04945619
1794,3.428681897
1795,2.861353116
1796,3.40186804
1797,
1798,3.152329126
1799,1.747368419
1800,2.602504185
1801,2.95062143
1802,2.71268229
1803,2.721802646
1804,3.037272013
1805,
1806,3.942765553
1807,2.714560538
1808,3.527983678
1809,2.514100277
1810,1.690782126
1811,2.860219748
1812,
1813,2.137494262
1814,3.722706232
1815,2.651889582
1816,2.128327302
1817,3.008458029
1818,0.430676558
1819,2.851262008
1820,2.900737172
1821,
1822,3.255826409
1823,3.187809209
1824,2.605913223
1825,2.637275906
1826,3.294505125
1827,3.289617409
1828,2.292029674
1829,2.447006749
1830,2.835307024
1831,3.319378903
1832,2.705131665
1833,2.97247093
1834,
1835,2.480995589
1836,2.136201463
1837,
1838,2.56706408
1839,1.510468888
1840,2.764279577
1841,3.201013098
1842,0.428532524
1843,2.37942296
1844,3.262470013
1845,2.017987741
1846,
1847,2.001063447
1848,2.637175814
1849,3.600695582
1850,2.492167585
1851,2.241409847
1852,3.148490288
1853,2.081899666
1854,2.74809051
1855,4.292029674
1856,3.288915207
1857,
1858,3.141985415
1859,3.12287759
1860,2.883340129
1861,
1862,2.662108483
1863,2.412639368
1864,
1865,2.879412978
1866,1.928981133
1867,2.85653227
1868,3.373008144
1869,2.31882152
1870,2.11438195
1871,2.736087571
1872,2.004595641
1873,3.391177243
1874,1.618621519
1875,2.866304018
1876,2.793594242
1877,3.018110301
1878,3.022872024
1879,2.857908635
1880,
1881,2.708542818
1882,1.588894664
1883,2.271021489
1884,2.570389061
1885,
1886,
1887,3.953998993
1888,2.243684693
1889,2.73404616
1890,2.579130196
1891,2.528258715
1892,2.639738513
1893,
1894,2.221191125
1895,2.681222373
1896,4.593915747
1897,2.788946585
1898,3.222588796
1899,3.6945319
1900,1.971813375
1901,2.459096628
1902,2.386392272
1903,3.189014147
1904,
1905,2.593041001
1906,3.272798737
1907,1.17562461
1908,2.705668084
1909,2.505607282
1910,1.886697364
1911,
1912,2.879267774
1913,2.051694722
1914,3.15130182
1915,2.612113867
1916,2.666452948
1917,3.423368884
1918,5.288165406
1919,2.460234972
1920,3.367335065
1921,2.583113161
1922,2.465828429
1923,2.693939847
1924,
1925,2.307187191
1926,4.06237468
1927,2.825294449
1928,
1929,2.281076057
1930,
1931,3.74893621
1932,3.014267149
1933,2.518651893
1934,2.160888881
1935,2.8214443
1936,2.124676132
1937,2.418641043
1938,3.974635869
1939,2.024763003
1940,2.499401384
1941,3.231129497
1942,2.722706232
1943,1.858467171
1944,2.866304018
1945,4.095379262
1946,2.272274201
1947,
1948,2.766275238
1949,2.953284328
1950,2.579557221
1951,
1952,2.203250395
1953,2.568590501
1954,3.134176933
1955,2.617439147
1956,2.113282753
1957,2.786406082
1958,4.21856735
1959,4.025324365
1960,3.420224815
1961,
1962,2.650186331
1963,2.385268801
1964,2.308665633
1965,2.30504492
1966,1.745511218
1967,2.754325635
1968,
1969,2.866304018
1970,2.375210283
1971,2.534206153
1972,2.878263278
1973,2.252455126
1974,3.198381145
1975,3.134248088
1976,
1977,2.394331345
1978,3.247893841
1979,2.484179593
1980,3.4350701
1981,2.1958325
1982,3.724653486
1983,2.160087148
1984,
1985,2.373288008
1986,2.514693206
1987,2.908204816
1988,3.297972995
1989,
1990,2.689784769
1991,3.723938886
1992,3.210664579
1993,3.076745753
1994,2.503901738
1995,3.954766637
1996,2.280615114
1997,2.209321145
1998,2.654146056
1999,2.293700313
2000,3.042618662
2001,2.580088058
2002,
2003,
2004,3.15208279
2005,2.569410656
2006,2.165296409
2007,1.951163512
2008,3.142335798
2009,3.113282753
2010,2.663131812
2011,2.095649047
2012,2.636050782
2013,2.598719248
2014,2.686494724
2015,2.479351987
2016,3.378868652
2017,2.760374428
2018,1.964012814
2019,2.145490735
2020,2.633618238
2021,3.48427729
2022,3.316389391
2023,1.835893892
2024,3.397224895
2025,2.543959311
2026,2.241907888
2027,2.456299139
2028,2.068861102
2029,2.766266368
2030,4.584059348
2031,2.433504487
2032,2.778145568
2033,3.288915207
2034,2.379507491
2035,2.297791673
2036,2.371428679
2037,2.625344601
2038,2.675611211
2039,3.118633851
2040,2.252791026
2041,2.739491871
2042,
2043,2.872731963
2044,3.930657669
2045,2.578994702
2046,3.102526326
2047,2.776969889
2048,2.065550971
2049,3.438143083
2050,2.138991916
2051,1.969950361
2052,2.960433157
2053,2.881311212
2054,2.88434867
2055,1.720090381
2056,2.551275305
2057,
2058,2.546721475
2059,2.611864804
2060,3.148175367
2061,2.421183692
2062,3.426177686
2063,3.165420428
2064,3.096791924
2065,2.612400045
2066,
2067,3.254299123
2068,2.300714888
2069,1.722706232
2070,3.292029674
2071,
2072,2.138873268
2073,2.189220837
2074,2.204311186
2075,2.94155405
2076,2.551717954
2077,3.713168641
2078,3.430676558
2079,2.528070879
2080,
2081,3.14409158
2082,3.312786892
2083,2.776094516
2084,2.095145588
2085,2.918751071
2086,2.513992111
2087,2.869593223
2088,3.216122655
2089,2.332167356
2090,2.530868931
2091,2.565553118
2092,2.658910303
2093,2.194517712
2094,
2095,1.94553283
2096,2.224877966
2097,2.202802664
2098,2.587821541
2099,3.466420178
2100,2.633645981
2101,2.231200722
2102,2.556119564
2103,
2104,2.595161868
2105,2.595714046
2106,1.861353116
2107,2.020482383
2108,
2109,
2110,3.759641058
2111,1.888695233
2112,3.115037093
2113,2.806879743
2114,2.901177693
2115,2.792382858
2116,2.369806864
2117,2.884097389
2118,2.162186101
2119,3.290561098
2120,2.844859345
2121,3.686615048
2122,0.430676558
2123,2.608157042
2124,3.76175757
2125,1.642722048
2126,2.914457868
2127,2.372463325
2128,3.599204095
2129,2.38923342
2130,1.782666621
2131,2.60106017
2132,3.544957899
2133,2.866920117
2134,2.723444395
2135,2.738799023
2136,2.891993722
2137,1.543959311
2138,2.722706232
2139,2.485515489
2140,2.131826524
2141,1.756708724
2142,2.446623315
2143,2.495680994
2144,2.221181846
2145,2.350239419
2146,4.196538132
2147,2.292203198
2148,1.790199304
2149,
2150,1.749889929
2151,
2152,1.484221771
2153,2.789616609
2154,2.268520002
2155,2.275549844
2156,1.625632396
2157,2.059197666
2158,2.379469154
2159,
2160,2.731114317
2161,3.375810598
2162,
2163,3.17403899
2164,2.06096129
2165,2.533662389
2166,2.772948526
2167,1.99740114
2168,2.496985018
2169,
2170,3.62495252
2171,2.676025893
2172,2.252688478
2173,2.946441522
2174,2.808732813
2175,2.895202596
2176,3.267901906
2177,
2178,3.074068705
2179,2.554484445
2180,3.067124938
2181,
2182,2.469108587
2183,
2184,2.233313193
2185,1.981989548
2186,3.193623585
2187,2.874270324
2188,2.625007374
2189,3.197424248
2190,1.68978871
2191,2.608243499
2192,2.969057331
2193,2.979341184
2194,3.395625377
2195,3.212441825
2196,1.611152572
2197,1.904025783
2198,2.418870312
2199,2.293772089
2200,2.260716598
2201,2.53033042
2202,3.565431257
2203,2.35558707
2204,2.378925402
2205,2.582613302
2206,3.151160745
2207,2.205651068
2208,2.815903677
2209,3.088665607
2210,
2211,2.111408479
2212,2.527014425
2213,
2214,2.504417654
2215,3.070415071
2216,
2217,3.739707478
2218,2.864004294
2219,4.292650699
2220,2.818329253
2221,2.387748315
2222,1.815764987
2223,2.599498686
2224,2.924436678
2225,2.601768944
2226,2.193894186
2227,2.645866904
2228,
2229,2.79896914
2230,3.405312427
2231,2.659046743
2232,2.543959311
2233,2.854083607
2234,2.748843383
2235,2.580943094
2236,2.593969663
2237,3.637244761
2238,2.319620524
2239,2.388125723
2240,1.888702345
2241,3.753337448
2242,1.949555719
2243,2.221825346
2244,2.889245447
2245,2.039210765
2246,2.180094464
2247,2.797125627
2248,2.72947859
2249,3.597243256
2250,2.693018249
2251,5.230844147
2252,2.372204286
2253,3.630733029
2254,2.460736831
2255,2.321215393
2256,2.686340713
2257,2.459978731
2258,
2259,1.694910259
2260,2.535999711
2261,2.224114326
2262,
2263,2.532806401
2264,
2265,2.77830602
2266,2.292669737
2267,2.57973226
2268,2.104779412
2269,2.852978729
2270,2.750908359
2271,2.805325228
2272,2.308850247
2273,2.67680567
2274,2.988312481
2275,2.619655772
2276,2.64179113
2277,2.462475992
2278,3.278939898
2279,2.932136604
2280,3.950135748
2281,2.075070892
2282,1.930974777
2283,
2284,2.213156063
2285,2.125544826
2286,2.997986562
2287,2.514763824
2288,2.4291371
2289,2.362299588
2290,2.473597753
2291,2.27942801
2292,2.984329401
2293,2.629104362
2294,2.406669976
2295,1.679314541
2296,2.853306202
2297,2.113951222
2298,2.692391955
2299,2.389508434
2300,3.344402304
2301,2.232396043
2302,3.077622003
2303,
2304,2.563979825
2305,
2306,2.229886647
2307,1.947279727
2308,2.644613548
2309,3.726059324
2310,2.404183392
2311,3.250060868
2312,3.308593943
2313,3.067237332
2314,2.286680961
2315,3.165762023
2316,3.217898638
2317,2.837451686
2318,2.224887298
2319,2.360007212
2320,3.251088166
2321,2.539462653
2322,2.938470713
2323,
2324,2.606350806
2325,2.67498088
2326,2.27280814
2327,2.244550605
2328,2.615758204
2329,3.15474017
2330,2.114422274
2331,2.676535309
2332,2.273011661
2333,1.22427683
2334,2.552716044
2335,2.49911134
2336,1.976785825
2337,
2338,4.065944959
2339,4.489793386
2340,
2341,
2342,2.639738513
2343,2.789643444
2344,
2345,2.751432171
2346,1.957364449
2347,3.05566837
2348,3.29815931
2349,1.36392101
2350,2.277332581
2351,2.541347261
2352,2.461375846
2353,1.959214514
2354,1.861353116
2355,2.472268267
2356,1.926570641
2357,
2358,
2359,3.007367953
2360,2.24685715
2361,3.837065823
2362,3.302912713
2363,2.697450228
2364,3.445412465
2365,2.639738513
2366,5.51764519
2367,3.155800448
2368,2.412354673
2369,2.150696903
2370,4.18124129
2371,2.870004743
2372,2.759922631
2373,2.75565215
2374,2.85922523
2375,2.461577189
2376,1.462297202
2377,2.177769789
2378,2.764035842
2379,2.858399324
2380,2.845051481
2381,2.04135783
2382,2.298167478
2383,2.898679344
2384,3.632348323
2385,2.769904094
2386,2.455002644
2387,2.170409413
2388,3.134388814
2389,4.814805843
2390,
2391,3.352357683
2392,2.861371447
2393,3.207557406
2394,2.168272224
2395,3.157721119
2396,2.256502424
2397,2.712514911
2398,3.453934468
2399,2.446011347
2400,2.166714636
2401,4.178776895
2402,2.886634621
2403,2.526110665
2404,2.278765855
2405,2.440539224
2406,2.575963866
2407,3.205286753
2408,2.405680617
2409,2.008576717
2410,1.962755758
2411,3.99085582
2412,
2413,1.657442956
2414,2.247755393
2415,3.127796868
2416,2.760638997
2417,2.325540322
2418,2.60434968
2419,
2420,2.391916434
2421,1.803386809
2422,2.008382768
2423,3.98224609
2424,2.901333178
2425,2.648780127
2426,3.039877072
2427,3.774792388
2428,1.8436827
2429,2.414485442
2430,2.650558661
2431,3.15338279
2432,4.22156797
2433,2.683177689
2434,2.566251106
2435,2.780155587
2436,
2437,2.157864971
2438,3.722719404
2439,
2440,2.419077107
2441,2.546087719
2442,2.593711013
2443,5.070415071
2444,2.616601188
2445,2.053784296
2446,2.4384399
2447,
2448,4.781925777
2449,2.728845856
2450,2.494070596
2451,2.496043871
2452,3.047853493
2453,2.993316034
2454,
2455,3.297345763
2456,2.500450314
2457,2.047095163
2458,2.912990945
2459,2.991290776
2460,2.292029674
2461,2.027647836
2462,
2463,2.656936531
2464,3.288907362
2465,2.205630089
2466,3.232238844
2467,
2468,2.076173076
2469,
2470,2.572050068
2471,3.187385282
2472,2.246547679
2473,3.216145854
2474,2.897098633
2475,2.649168054
2476,5.070415071
2477,2.510818206
2478,3.242403016
2479,3.141473912
2480,1.861353116
2481,2.779530565
2482,2.767974085
2483,3.898144832
2484,2.751647313
2485,2.031497403
2486,3.584714865
2487,3.248200866
2488,
2489,2.137227553
2490,1.965884094
2491,2.336965028
2492,2.774545793
2493,
2494,2.276348882
2495,2.75554473
2496,2.424859539
2497,3.021933158
2498,3.347373899
2499,2.919475171
2500,2.393125598
2501,3.174435106
2502,3.170686474
2503,3.076604815
2504,1.485825863
2505,3.274970812
2506,2.899462979
2507,2.756697847
2508,4.455045757
2509,2.116809589
2510,2.920572661
2511,2.951060129
2512,2.355134361
2513,2.441761122
2514,
2515,2.486144356
2516,2.739781276
2517,2.08922179
2518,3.361353116
2519,
2520,2.906120406
2521,3.435123578
2522,2.816993155
2523,2.858732488
2524,1.971811298
2525,2.132452466
2526,2.788946585
2527,3.12870721
2528,2.728032052
2529,2.580929737
2530,2.711856388
2531,
2532,1.908233581
2533,2.939243144
2534,4.637431177
2535,0.783749739
2536,2.162942544
2537,
2538,4.885722315
2539,2.247512215
2540,2.338245302
2541,3.619897396
2542,2.501091629
2543,2.386139959
2544,1.112314189
2545,2.701703467
2546,3.052237413
2547,1.718810703
2548,2.931843729
2549,
2550,3.841507483
2551,
2552,2.947785647
2553,3.303465557
2554,3.374777907
2555,2.826720595
2556,3.549571445
2557,3.989793386
2558,2.75639014
2559,3.386702133
2560,4.657242063
2561,2.576442155
2562,3.409496474
2563,4.835988985
2564,4.228641807
2565,
2566,2.609914787
2567,1.940223315
2568,1.774127987
2569,2.716624791
2570,3.140940618
2571,3.857613878
2572,2.302380347
2573,2.561023273
2574,2.9072371
2575,2.861353116
2576,2.971137706
2577,2.282100942
2578,4.358857781
2579,2.47127898
2580,2.422478825
2581,2.833576034
2582,3.330798376
2583,2.332651104
2584,3.65865946
2585,3.115430216
2586,2.532528868
2587,2.347121131
2588,3.111994253
2589,2.852004172
2590,2.668387925
2591,3.373974265
2592,2.016927707
2593,1.820308437
2594,1.827120614
2595,1.981234232
2596,
2597,2.113282753
2598,2.729657224
2599,2.472903999
2600,2.278046738
2601,4.657242063
2602,2.574891011
2603,
2604,2.3249381
2605,3.13170967
2606,2.430676558
2607,
2608,
2609,2.70167648
2610,1.955626425
2611,3.348418531
2612,3.601293163
2613,2.241449247
2614,2.894160118
2615,3.767641586
2616,2.464183637
2617,2.154108906
2618,2.719124567
2619,3.100501413
2620,3.207893171
2621,3.01928198
2622,2.740091084
2623,2.3844285
2624,3.416437259
2625,0.430676558
2626,3.055781
2627,3.135815759
2628,3.383780353
2629,2.88560789
2630,
2631,1.495627944
2632,1.540931335
2633,3.153004409
2634,2.642423014
2635,2.254304297
2636,2.920572661
2637,2.630009648
2638,2.290154465
2639,3.266490861
2640,3.619897396
2641,2.838136391
2642,3.110569963
2643,3.329277402
2644,2.671231444
2645,2.597050542
2646,2.231168906
2647,3.667165823
2648,2.256880539
2649,2.732562888
2650,2.6220888
2651,3.008040161
2652,2.663889603
2653,3.292029674
2654,2.255458555
2655,2.502679893
2656,2.906614998
2657,2.80418867
2658,2.805309033
2659,3.101250198
2660,2.897882591
2661,1.887846201
2662,2.170616605
2663,2.860109202
2664,2.693016873
2665,2.455045757
2666,2.862424289
2667,2.833520234
2668,2.702581174
2669,
2670,2.543959311
2671,5.518595179
2672,2.64656007
2673,3.189670471
2674,2.71376477
2675,2.760930712
2676,1.819931958
2677,
2678,2.543959311
2679,2.62267231
2680,2.743135114
2681,2.770471712
2682,2.442980622
2683,3.054120915
2684,2.53723516
2685,2.271487583
2686,3.166962571
2687,2.300048303
2688,3.036242399
2689,3.65898832
2690,2.445723582
2691,
2692,2.943953271
2693,2.559924585
2694,
2695,
2696,3.209720633
2697,3.63872153
2698,1.971343621
2699,2.32273453
2700,2.227836859
2701,2.496846886
2702,2.662325728
2703,
2704,3.502430227
2705,
2706,
2707,
2708,
2709,2.395788666
2710,2.185304676
2711,2.483518757
2712,2.193541579
2713,2.803888165
2714,2.02964766
2715,2.172265813
2716,3.354702498
2717,
2718,2.150178902
2719,2.866920117
2720,4.417563356
2721,3.316969303
2722,3.295221774
2723,2.511498828
2724,3.33616376
2725,3.00891742
2726,3.111186976
2727,3.526091342
2728,2.160541855
2729,2.068192046
2730,2.870157872
2731,4.107171673
2732,2.976513126
2733,2.974621486
2734,2.862502548
2735,2.806345198
2736,
2737,2.67014219
2738,2.951629827
2739,2.112051787
2740,3.331603068
2741,3.754351216
2742,2.429161027
2743,2.221135431
2744,2.612522414
2745,2.725200452
2746,3.468900887
2747,2.90281084
2748,2.702904877
2749,2.513178101
2750,2.501091629
2751,2.225087158
2752,
2753,2.673014163
2754,3.082538702
2755,2.348848442
2756,2.844575595
2757,
2758,2.650570205
2759,2.258340438
2760,1.858830134
2761,1.890483526
2762,
2763,3.032381162
2764,2.639110481
2765,2.506659801
2766,3.633332771
2767,3.057848908
2768,2.730310757
2769,3.897709443
2770,3.213982368
2771,2.290132839
2772,1.264803843
2773,2.592786893
2774,2.216090072
2775,3.113780705
2776,2.503880646
2777,2.047818584
2778,2.585393803
2779,2.563276594
2780,2.51882101
2781,2.139232591
2782,3.113282753
2783,2.739897748
2784,3.158634999
2785,3.478495142
2786,5.57619393
2787,2.160973068
2788,0.861353116
2789,2.796013193
2790,2.586542102
2791,2.376802099
2792,2.63106606
2793,4.995009331
2794,2.694336878
2795,2.298066853
2796,3.294524026
2797,2.572109883
2798,
2799,2.703874549
2800,2.869914724
2801,
2802,3.716318936
2803,
2804,3.113878663
2805,2.579207887
2806,2.866304018
2807,2.248312765
2808,1.863258644
2809,4.9091717
2810,2.689806713
2811,
2812,2.487317935
2813,2.32856537
2814,2.136959131
2815,3.821584369
2816,3.15338279
2817,2.506774197
2818,2.630798288
2819,2.712292952
2820,2.844884405
2821,2.876300031
2822,3.270208284
2823,3.25929759
2824,1.62613379
2825,2.607812112
2826,
2827,2.292029674
2828,3.85129705
2829,2.350814529
2830,2.937874478
2831,2.399524001
2832,3.521747829
2833,
2834,
2835,3.544787205
2836,2.665625855
2837,3.151220895
2838,2.762929911
2839,2.523280174
2840,2.396001152
2841,4.835988985
2842,2.309728425
2843,2.866920117
2844,3.310153957
2845,2.673134841
2846,2.961774233
2847,
2848,2.565291569
2849,2.128920741
2850,2.340321865
2851,2.293765691
2852,3.460412592
2853,2.285607903
2854,2.649757246
2855,2.772644739
2856,2.003767635
2857,2.861353116
2858,3.608524604
2859,2.392065842
2860,2.710313534
2861,2.294432078
2862,2.747092277
2863,2.37765652
2864,2.31730686
2865,2.632535
2866,2.861353116
2867,4.885722315
2868,4.682108729
2869,2.203487281
2870,2.643004165
2871,2.846723286
2872,2.471700567
2873,
2874,2.344006697
2875,2.781904141
2876,2.522315937
2877,2.610387273
2878,2.331782825
2879,3.111072047
2880,3.479003987
2881,2.518079491
2882,3.205858586
2883,2.635700195
2884,
2885,3.51120355
2886,2.667150293
2887,2.919669658
2888,4.064856498
2889,2.529766062
2890,2.952180421
2891,2.400607466
2892,2.442980622
2893,2.237167614
2894,2.220956236
2895,3.740980625
2896,2.611898931
2897,2.923508272
2898,3.381342532
2899,
2900,1.883704901
2901,2.44314514
2902,
2903,3.544063686
2904,
2905,2.772433058
2906,3.324225992
2907,1.835356796
2908,3.113282753
2909,2.43585463
2910,3.38012397
2911,2.526926972
2912,2.557681728
2913,2.65353145
2914,2.892059992
2915,2.800107253
2916,2.356458338
2917,2.553210126
2918,2.894852436
2919,3.296121395
2920,2.976200517
2921,2.419590708
2922,2.046428358
2923,
2924,2.331657394
2925,3.797876981
2926,2.751362222
